rec_id,ssn,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp
R22685750,a102652578,paul,lee,molineux,f,32,21/4/1986, 81  Bellicent  Road , Bracken  Ridge ,4017.0,QLD, 07  9591  0700 ,molineux.paul@mail.com.au,advance-diploma,other-technician,89153.0, 9985  1715  9473  7862 ,15,2018-08-22T01:02+00:00
R15697182,e182975161,alonzo,joseph,young,m,73,21/5/1943, 11  Warrumbul  Street ,Ngunnawal,2913.0,ACT, 02  1553  6136 ,young.alonzo@aol.com,certificate-i,re-tired,, 0977  8354  0108  0906 ,45,2016-04-14T23:54+00:00
R56836852,i182565683,daryl,orlandon,stewart,m,20,30/3/1998, 31  Church  Street ,Pomona,4568.0,QLD, 07  0474  8999 ,stewart57@mail.com.au,certificate-ii,personal-services-worker,-9999.0, 0931  2482  3532  9378 ,3,2018-07-23T14:05+00:00
R78944943,g174984349,alfred,kelly,mcmillan,m,32,14/2/1986, 9  Brenchley  Grove ,Kingswood,5062.0,SA, 08  8878  8025 ,mcmillan86@aol.com,secondary-school,casual-worker,-9999.0, 4868  5248  1984  2306 ,15,2018-12-07T11:52+00:00
R88257783,h128735887,ryan,joecephus,mann,m,24,1/11/1994, 8  Aldgate  Street ,Prospect,2148.0,NSW, 02  8741  1559 ,ryan.mann@mail.com.au,senior-secondary-school,clerical-worker,43054.0, 1511  7511  2368  0189 ,7,2018-04-02T08:50+00:00
R84297106,b104281679,charles,g,hilaire,m,26,19/8/1991, 5  Stockbridge  Street ,Mackay,4740.0,QLD, 07  1454  4048 ,charles.hilaire@mail.com.au,graduate-certificate,art-media-professional,, 4605  9830  9351  0864 ,9,2016-03-25T03:25+00:00
R58225328,b155283822,jan,dion,goldston,f,55,29/4/1962, 9  Cuscus  Place , St  Helens  Park ,2560.0,NSW, 02  8880  6674 ,ijcroariem@aol.com,diploma,automotive-worker,91978.0, 2508  8663  1004  8117 ,38,2016-05-15T17:03+00:00
R40645197,i160744951,charles,allen,ward,m,58,23/2/1959, 82  Railway  Street ,Gatton,4343.0,QLD, 07  4147  3557 ,ptcgcpflee@aol.com,advance-diploma,ict-technician,, 0571  2978  8787  2419 ,42,2017-02-15T11:22+00:00
R81877363,d138763718,thelma,m,adkinson,f,27,17/12/1989, 4  Poole  Place ,Latham,2615.0,ACT, 02  6941  5285 ,thelma.miller-joyce@mail.com.au,certificate-iii,ict-technician,104482.0, 6328  1545  5513  7884 ,9,2013-08-08T15:06+00:00
R54746525,f144275655,ruthanne,virginia,hamer,f,50,1/10/1967, 17  Kennington  Avenue , Quakers  Hill ,2763.0,NSW, 02  2856  2024 ,ruthanne.hamer@mail.com.au,diploma,automotive-worker,90686.0, 9351  0495  3807  7972 ,32,2015-02-09T01:03+00:00
R93312940,b120399143,karen,williams,pond,f,62,14/6/1955, 16  Somerville  Gardens  Road ,Parap,820.0,NT, 08  7453  0906 ,pond2@mail.com,certificate-iii,engineering-worker,, 2706  0083  0049  6499 ,45,2016-07-13T04:25+00:00
R40253346,a132540436,mitchell,christopher,raming,f,58,13/3/1962, 15  Webb  Street ,Margate,4019.0,QLD,,pordqbkamg@mail.com.au,senior-secondary-school,construction-labourer,11383.0, 6143  7489  7002  2952 ,39,2020-02-17T17:17+00:00
R64471021,c147421106,patricia,amanda,justice,f,44,19/7/1972, 1  Dougboys  Drive ,Kettering,7155.0,TAS, 03  8815  5935 ,patricia.justice@mail.com.au,graduate-diploma,education-professional,97163.0, 9610  7516  3875  5172 ,29,2016-10-03T10:42+00:00
R91273899,c129993718,brandon,richard,hemphill,m,24,7/9/1996, 256  argyle  street  old  argyle  square , moss  vale ,2577.0,nsw, 02  3176  8758 ,brandon47@mail.com.au,bachelor-degree,other-technician,76911.0, 6174  2013  6016  6384 ,5,2020-01-10T20:52+00:00
R00939305,i100935390,james,h,hollingsworth,f,68,8/6/1952, 40  nockolds  crescent  flt  5 , noble  park ,3174.0,vic,,james85@mail.com.au,diploma,construction-worker,74759.0, 2299  6890  2845  6924 ,49,2020-05-09t07:15+00:00
R82209579,g128709925,david,,owens,f,51,13/8/1969, 143  david  hill  road  clover  cottage ,monbulk,3793.0,vic, 03  3091  1825 ,,bachelor-degree,ict-technician,127836.0, 9778  1445  2605  6489 ,32,2020-01-12t12:25+00:00
R90564013,g139504610,eden,f,hurley,f,23,18/7/1996, 3  Chancery  Court ,Thornlie,6108.0,WA, 08  2029  8426 ,hurley85@gmail.com,certificate-iv,other-technician,91668.0, 4985  8601  4691  3229 ,5,2019-07-16T22:37+00:00
R17056943,h105764931,tanya,marie,lockamy,f,31,20/4/1989, 50  Clotilde  Street , Mount  Lawley ,6050.0,WA, 08  6932  4583 ,,diploma,other-technician,, 3231  6243  6527  2870 ,11,2019-08-03T23:33+00:00
R32672503,b135320267,linda,l,adams,f,71,11/2/1948, 9  Fossey  Street ,Holder,2611.0,ACT, 02  9709  0839 ,adams.linda@gmail.com,graduate-certificate,manager,189683.0, 4891  3077  8077  9895 ,53,2019-08-07T12:41+00:00
R25794329,c123542979,robert,eugene,traylor,f,18,13/9/2001, 43  Greenfield  Road , Empire  Bay ,2257.0,NSW, 02  8980  8063 ,robert35@mail.com.au,certificate-i,health-support-worker,-9999.0, 9171  8617  9688  5881 ,0,2019-08-18T05:54+00:00
R77167904,d177049761,robert,edward,russ,f,54,30/9/1966, 2  lincoln  street  pickering  arcade ,charlestown,2290.0,nsw,,robert.russ@hotmail.com,bachelor-degree,education-professional,123362.0, 2779  4012  6374  4015 ,35,2020-03-11T17:54+00:00
R18948172,d118982741,cheryll,ellen,bolt,f,31,18/6/1988, 209  High  Street , Lismore  Heights ,2480.0,NSW, 02  3701  9321 ,bolt.cheryll@mail.com,diploma,engineering-worker,85334.0, 0092  1843  4055  7487 ,13,2019-12-24T13:49+00:00
R23489424,c139842442,jacob,,criscuolo,f,74,14/4/1944, Leakes  Road ,Rockbank,3335.0,VIC, 03  0978  8381 ,jacob48@hotmail.com,graduate-certificate,manager,, 2044  7820  6998  3931 ,56,2017-12-27T18:34+00:00
R15783888,f187538818,thomas,lawrence,newton,m,75,21/6/1945, 4  exeter  road  winter  park , sutton  forest ,2577.0,nsw,,newton.thomas@hotmail.com,bachelor-degree,ict-professional,, 5381  4600  9996  1654 ,48,2012-09-13t06:31+00:00
R87859554,i154895587,clifford,carson,jones,m,19,7/12/1998, 3331  coral  road  benjamin  lagoon , humpty  doo ,836.0,nt, 08  0143  4958 ,clifford71@mail.com.au,certificate-iv,other-technician,125436.0, 6617  6534  8896  5161 ,3,2017-07-16T03:08+00:00
R85464795,c165857944,sean,michael,cauley,f,45,6/8/1972, 51  Hotham  Street ,Preston,3072.0,VIC, 03  1981  4417 ,sean.cauley@mail.com.au,graduate-diploma,legal-professional,, 7637  0332  5072  7838 ,27,2015-10-20T06:09+00:00
R82341830,c113248380,brittany,rawls,sakiewicz,f,51,22/8/1968, 84  Church  Street ,Colac,3250.0,VIC, 03  6992  3020 ,,certificate-iii,other-technician,148706.0, 2243  0531  4426  8892 ,33,2019-07-24T22:50+00:00
R65671749,h147976651,edward,c,lawson,m,26,16/8/1993, 8  Eugene  Avenue , San  Isidore ,2650.0,NSW, 02  8327  3286 ,edward.lawson@gmail.com,graduate-certificate,art-media-professional,, 3660  5748  3039  2530 ,8,2019-12-09T04:52+00:00
R60819097,f197891600,denise,s,eller,f,18,15/8/1999, 7  Riverdale  Court ,Warrnambool,3280.0,VIC, 03  6810  1861 ,eller.denise@mail.com.au,diploma,automotive-worker,-9999.0, 4836  3058  5740  3991 ,2,2017-12-17T20:18+00:00
R50976685,b165985076,tyler,paul,inman,f,65,5/12/1955, 678  dalwood  road  wayamba , rous  mill ,2477.0,nsw, 02  7678  7850 ,inman.tyler@aol.com,certificate-iii,ict-technician,-9999.0, 4238  4978  8007  9494 ,46,2020-04-26t06:56+00:00
R05606434,f134660405,patrick,michael,mowrey,m,66,28/11/1951, 51  Barinya  Street ,Barooga,3644.0,NSW, 02  9499  2986 ,mowrey59@aol.com,secondary-school,un-employed,2172.0, 6921  2842  6936  7209 ,50,2017-10-20T04:29+00:00
R43823634,a132334648,david,david,burnett,m,11,1/4/2008, 81  Seville  Court , Burleigh  Waters ,4220.0,QLD, 07  3919  2494 ,,secondary-school,,-9999.0,,0,2019-12-02T04:51+00:00
R11334126,h131163142,leekelay,bunting,fowler,f,55,22/9/1964, 68  Gawain  Road , Bracken  Ridge ,4017.0,QLD, 07  1494  1564 ,fowler.leekelay@mail.com,certificate-ii,personal-services-worker,76151.0, 5717  2378  5553  8257 ,36,2018-03-26T23:48+00:00
R43614730,f164304713,brandi,elizabeth,rogers,f,62,7/1/1958, 126  Shirley  Road , Crows  Nest ,2065.0,NSW, 02  9848  5977 ,lojckdghhe@gmail.com,graduate-certificate,ict-professional,80448.0, 8134  3520  1507  8059 ,43,2020-12-03T19:46+00:00
R51387797,i153877917,sandra,r,chyatte,f,60,13/1/1960, 138  bullcreek  drive  air  force  memorial  est , bull  creek ,6149.0,wa, 08  6610  8862 ,chyatte59@yahoo.com,advance-diploma,health-professional,138818.0, 0723  3686  7852  1873 ,41,2020-04-07t09:37+00:00
R53846946,c143586946,brandon,bascom,lynn,f,70,1/1/1949, 65  Page  Avenue , Nowra  North ,2541.0,NSW, 02  9348  6774 ,aljkfnbllh@gmail.com,diploma,other-technician,-9999.0, 5985  8164  3385  4242 ,52,2019-03-15T21:28+00:00
R53256908,c150356298,betty,marie,ball,f,52,9/11/1966, 10  Yeomans  Lane ,Bowenvale,3465.0,VIC, 03  2641  8207 ,,advance-diploma,ict-professional,121569.0, 0262  6031  4726  9502 ,35,2018-09-08T03:09+00:00
R19355413,h141153935,jonathan,scott,hansley,m,31,8/9/1987, 448  Glen  Eira  Road ,Caulfield,3162.0,VIC, 03  1277  4587 ,dfnmsedjph@mail.com.au,advance-diploma,other-technician,129913.0, 9531  9445  1736  3224 ,8,2012-05-25T21:24+00:00
R60939086,a106693980,melanie,e,blessing,f,32,4/8/1987, 34  Warroo  Drive , Deception  Bay ,4508.0,QLD, 07  8449  7592 ,blessing34@gmail.com,diploma,ict-technician,, 3815  1470  6013  8654 ,14,2019-11-27T14:56+00:00
R17744935,i175317944,jeanine,ashley,castelloe,f,47,18/7/1973, 133  south  terrace  rowethorpe ,bentley,6102.0,wa, 08  6172  2843 ,castelloe55@mail.com,certificate-iv,ict-technician,116214.0, 2765  9396  8041  2746 ,27,2019-10-21t07:39+00:00
R05385521,i113505258,john,ray,hunt,m,23,22/10/1993, 314  Buff  Point  Avenue , Buff  Point ,2262.0,NSW, 02  1986  2875 ,stcchadbmi@yahoo.com,certificate-iii,ict-technician,-9999.0, 6523  4130  9304  0589 ,8,2016-03-02T15:54+00:00
R10721948,c190141278,michael,joseph,jarvis,m,19,15/2/2000, 44  Grandview  Road ,Torquay,3228.0,VIC, 03  3498  8129 ,jarvis.michael@yahoo.com,certificate-ii,carer,78947.0, 7967  2346  8542  6722 ,1,2019-09-16T09:35+00:00
R91359510,h135159091,lisa,honeycutt,higgins,f,82,1/10/1938, 41  cavenagh  street  plaza  bldg ,darwin,800.0,nt, 08  5917  5259 ,lisa50@hotmail.com,certificate-ii,re-tired,-9999.0, 6019  1595  7007  3601 ,45,2019-11-19t07:34+00:00
R19933571,g119539731,alex,michael,koontz,m,26,16/7/1990, 5  Childers  Street ,Mentone,3194.0,VIC,,alex23@mail.com,certificate-iii,other-worker,68499.0, 0885  4409  5373  8777 ,11,2016-11-03T09:08+00:00
R01857416,c116184705,kristy,de'nai,barnes,f,64,25/11/1953, 21  Dunkeld  Street , Meadow  Heights ,3048.0,VIC, 03  3536  8778 ,barnes.kristy@gmail.com,certificate-i,personal-services-worker,76147.0, 0684  4628  1370  5625 ,47,2016-09-18T23:37+00:00
R14409267,a121974406,frances,hicks,bailey,f,59,13/11/1960, 4  Ackeron  Street ,Mayfield,2304.0,NSW, 02  2116  0262 ,frances.bailey@hotmail.com,certificate-i,clerical-worker,41612.0, 0350  4703  6831  3339 ,38,2016-07-20T17:35+00:00
R73517905,d179075153,charles,lee,fotheringham,m,62,13/8/1954, 20  Conway  Street ,Gunn,832.0,NT, 08  9317  1700 ,charles.fotheringham@yahoo.com,advance-diploma,other-technician,, 3465  8268  3327  8949 ,47,2016-04-12T20:50+00:00
R84788072,b187472880,gerald,henry,palmer,m,56,3/11/1960, Armidale  Street ,Nymboida,2460.0,NSW, 02  3124  6937 ,ejabijfnmd@aol.com,graduate-certificate,chief-executive,131606.0, 4708  7616  2133  8234 ,41,2016-08-27T03:06+00:00
R12631379,g113193762,therran,clyde,allen,m,57,31/8/1959, 204  alice  street  the  garden ,brisbane,4000.0,qld, 07  5000  6302 ,ojjpjqpfqa@mail.com.au,certificate-i,clerical-worker,31734.0, 0613  9476  8132  9800 ,41,2015-03-17T14:46+00:00
R27995188,g171929885,rosalinda,lawrence,green,f,58,25/3/1960, 20  Hilton  Avenue ,Roselands,2196.0,NSW, 02  2242  6497 ,ojaejjoftt@hotmail.com,secondary-school,shop-assistent,6268.0, 5795  9006  3267  4207 ,40,2017-08-25T09:44+00:00
R05335443,h133053445,wanda,s,poarch,f,68,18/10/1948, 21  Cavenagh  Street ,Darwin,800.0,NT, 08  0585  6081 ,wanda.aguilar@aol.com,certificate-iv,ict-technician,135424.0, 6673  2284  0194  7260 ,52,2015-04-11T18:48+00:00
R95876425,i159876542,lametrice,george,lambert,m,11,25/7/2009, 263  High  Street ,Penrith,2750.0,NSW, 02  8567  4512 ,ltigkartjg@mail.com,primary-school,,0.0,,0,2020-09-23T12:55+00:00
R91191309,i119991310,robert,,wade,f,21,16/1/1995, 777  South  Dowling  Street ,Redfern,2016.0,NSW, 02  2201  0968 ,robert36@aol.com,doctoral-degree,legislator,134506.0, 9138  0827  3010  5276 ,6,2016-02-22T16:05+00:00
R37001738,i177338010,jonathan,matthew,cureton,f,32,16/6/1987, 30  Griffith  Avenue , Port  Kembla ,2505.0,NSW, 02  5839  5483 ,jonathan.cureton@yahoo.com,diploma,other-technician,124376.0, 9663  0647  3711  4432 ,12,2017-05-16T17:13+00:00
R61266319,h169261613,herman,gene,allen,m,52,16/7/1967, 103  Lunga  Street ,Carina,4152.0,QLD, 07  0277  3829 ,gftaomcloa@yahoo.com,certificate-iv,ict-technician,147436.0, 2201  9256  2499  1205 ,34,2019-10-09T09:24+00:00
R61542204,a164021452,william,k,yarbrough,m,58,7/4/1958, Carrolls  Lane , Chatsworth  Island ,2469.0,NSW, 02  5910  7639 ,yarbrough.william@aol.com,senior-secondary-school,clerks,44309.0, 9079  3167  3978  1105 ,43,2016-08-24T14:25+00:00
R43349004,e134490043,stanford,carlo,camaya,m,62,19/3/1958, 182  creek  road  fernhurst ,currumbin,4223.0,qld, 07  9622  0239 ,camaya.stanford@mail.com.au,secondary-school,machinary-driver,11795.0, 8678  4966  2221  6153 ,43,2020-04-18t04:46+00:00
R65346195,h151653496,nathan,,baker,f,61,4/4/1959, 55  Osborne  Street ,Williamstown,3016.0,VIC, 03  1697  0054 ,phfprdeqng@mail.com.au,masters-degree,legislator,196983.0, 0835  0553  2858  2728 ,38,2016-10-24T22:36+00:00
R19834595,b181954935,martha,kirby,whitehead,f,19,19/3/2001, 1854  Mt  Gravatt-Capalaba  Road ,Capalaba,4157.0,QLD, 07  7166  7797 ,oolbmedbbo@yahoo.com,certificate-iii,ict-technician,89224.0, 9020  2371  9097  8998 ,0,2020-09-16T15:45+00:00
R16977384,i174736819,shari,bryan,parr,f,52,3/1/1966, 41  Ross  Street ,Coburg,3058.0,VIC, 03  7641  4518 ,,certificate-ii,other-service-worker,-9999.0, 6228  5762  9922  6312 ,35,2018-01-18T13:02+00:00
R46553881,i136881554,opal,elizabeth,brown,f,23,23/9/1996, 5  Beverley  Crescent ,Roselands,2196.0,NSW,,opal97@mail.com.au,certificate-ii,automotive-worker,61396.0, 7223  9106  7813  2080 ,5,2019-05-16T13:01+00:00
R82080661,h126800861,toni,bible,strong,f,58,5/6/1958, 6  Warringah  Crescent ,Eltham,3095.0,VIC, 03  9512  0860 ,toni35@yahoo.com,doctoral-degree,education-professional,101516.0, 6077  0628  8643  2151 ,42,2015-07-07T17:45+00:00
R03791362,e162391073,daniel,michael,keever,f,65,31/7/1952, 51  Henbury  Avenue ,Tiwi,810.0,NT, 08  4242  7700 ,keever40@mail.com,advance-diploma,other-technician,, 1117  2901  3930  7572 ,49,2017-06-22T03:25+00:00
R59309354,b139593504,deon,davis,willis,m,11,5/5/2008, 425  forest  road  westbrook ,millthorpe,2798.0,nsw, 02  9454  0632 ,deon12@aol.com,secondary-school,,,,0,2019-09-15T11:04+00:00
R13262644,e112636424,dennis,tillman,williams,m,32,7/10/1988, 7  Kangaroo  Road , Collaroy  Plateau ,2097.0,NSW, 02  6137  0057 ,,bachelor-degree,legal-professional,105915.0, 3506  2483  7689  4756 ,6,2013-06-22T01:15+00:00
R81932144,e184421139,david,mckenzie,kennedy,f,38,10/7/1982, 49  Bradshaw  Terrace ,Nakara,810.0,NT, 08  8943  3578 ,david24@gmail.com,bachelor-degree,ict-technician,-9999.0, 1506  2628  5484  9491 ,19,2020-06-18T19:13+00:00
R65720718,b156087721,brett,junior,georgy,m,25,23/11/1993, 18  Albert  Road ,Strathfield,2135.0,NSW, 02  2105  8570 ,brett69@mail.com,certificate-iii,engineering-worker,82546.0, 6824  8993  9088  0487 ,4,2014-12-22T19:29+00:00
R54797227,e172549277,jordan,sue,okel,f,28,28/3/1992, 4  broughton  avenue  mowll  vlge , castle  hill ,2154.0,nsw, 02  8683  7944 ,jordan.okel@mail.com,certificate-ii,other-service-worker,59428.0, 5639  6125  1041  4989 ,9,2020-02-04t06:45+00:00
R22449774,i124479274,corbin,david,smolko,f,41,15/4/1979, 43  sergison  circuit  north  bank  caravan  park , rapid  creek ,810.0,nt, 08  3777  2823 ,smolko76@yahoo.com,secondary-school,part-time-worker,8238.0, 5166  0328  6906  2450 ,21,2019-08-06t15:40+00:00
R81321257,f171518223,paul,antonio,johnson,f,32,27/8/1987, 13  Warren  Road , Para  Hills  West ,5096.0,SA, 08  3933  0269 ,ptsqralmks@mail.com.au,advance-diploma,legal-professional,, 4269  6735  9159  8107 ,14,2019-10-14T17:31+00:00
R36927048,d179642038,daniel,corey,miller,m,69,13/12/1947, 13  Britton  Street ,Trebonne,4850.0,QLD, 07  1846  6678 ,fbtqjqprnf@aol.com,senior-secondary-school,other-labourer,14638.0, 3986  0864  6371  1548 ,54,2016-11-27T11:05+00:00
R28690949,g192849690,anthles,richard,edwards,f,21,25/3/1999, 7  Bardolph  Road ,Spearwood,6163.0,WA, 08  0969  7063 ,anthles.edwards@hotmail.com,certificate-i,clerical-worker,32950.0, 3329  2269  8834  2791 ,2,2020-10-20T15:07+00:00
R77670528,h105682777,kristen,,brymer,f,51,26/12/1968, 3  Raggatt  Street , Alice  Springs ,870.0,NT, 08  4958  1458 ,kristen79@yahoo.com,diploma,engineering-worker,55450.0, 3754  7616  5635  2859 ,33,2019-07-11T23:18+00:00
R75811047,a151804717,david,,harsch,f,16,27/4/2001, 318  captains  flat  road  narrambla ,queanbeyan,2620.0,nsw, 02  7685  2989 ,lgorloepkh@mail.com,certificate-iii,ict-technician,71040.0, 4361  2257  7337  5062 ,0,2017-12-11T06:10+00:00
R15431164,a114311546,paula,laverne,kerstetter,f,69,27/2/1951, 75  lathams  road  stedmoor ,meerlieu,3862.0,vic, 03  8702  6941 ,paula.kerstetter@hotmail.com,secondary-school,looking-for-employment,2161.0, 8537  6954  7419  8974 ,50,2020-07-21t12:45+00:00
R07737592,c195737270,marion,,whitley,f,56,6/3/1964, 81  rothes  road  hill  view ,trentham,3458.0,vic, 03  5759  7512 ,siletocacs@gmail.com,certificate-iv,engineering-worker,65750.0, 4967  0881  5850  0648 ,37,2020-05-19t21:41+00:00
R09868505,f189558600,gary,,reed,m,46,1/6/1971, 23  Devitt  Street ,Narrabeen,2101.0,NSW, 02  9557  4417 ,gary.reed@yahoo.com,certificate-ii,construction-worker,68433.0, 6373  4140  4110  2166 ,30,2017-10-08T06:58+00:00
R02720858,g180282075,kevin,lee,boyd,f,13,19/3/2003, 11  Askew  Close , Kurri  Kurri ,2327.0,NSW, 02  7360  7664 ,kevin87@mail.com,senior-secondary-school,casual-worker,, 3424  1854  6081  6229 ,2,2016-07-10T06:55+00:00
R25785474,f124785745,johnny,watson,oler,f,18,17/6/1998, 12  McPhee  Place ,Gunn,832.0,NT, 08  9820  0558 ,oler44@gmail.com,certificate-iii,automotive-worker,59880.0, 5628  0477  4719  2641 ,3,2016-03-12T12:06+00:00
R73743008,g107780343,phillip,lawson,keaten,f,21,23/5/1998, 26  Rosebery  Drive ,Rosebery,832.0,NT, 08  2789  7804 ,phillip.sumpter@mail.com,certificate-i,health-support-worker,46972.0, 8410  9745  5986  4884 ,3,2019-04-16T07:49+00:00
R09181374,b171913840,brenda,kaye,boyd,f,45,27/6/1975, 20  Ocean  Road , Port  Elliot ,5212.0,SA, 08  4982  2191 ,carson51@hotmail.com,graduate-diploma,ict-professional,120769.0, 9842  8262  2358  8879 ,26,2020-04-21T07:53+00:00
R37479382,i147927338,nathaniel,randall,davis,f,36,21/4/1984, 27  caloola  crescent  raaf  base ,darwin,800.0,nt, 08  2750  4916 ,davis.nathaniel@hotmail.com,advance-diploma,art-media-professional,144571.0, 0949  8070  4617  9755 ,15,2018-09-25T20:39+00:00
R90029743,c130990724,megan,mae,dahlin,f,10,1/6/2008, 1  Debeaufort  Drive ,Dubbo,2830.0,NSW,,lrlqteialf@mail.com.au,secondary-school,,0.0,,0,2018-07-16T07:04+00:00
R29393337,b199373323,andrew,kealoha,stevens,f,53,8/7/1964, Napperby  Street ,Mullaley,2379.0,NSW, 02  4948  4552 ,stevens12@mail.com.au,graduate-certificate,chief-executive,119045.0, 8195  1634  7747  2996 ,34,2014-08-21T08:13+00:00
R92925404,d122404995,richard,lamar,blatt,f,21,29/4/1995, 1  Mann  Street ,Gosford,2250.0,NSW,,richard.blatt@gmail.com,advance-diploma,art-media-professional,94645.0, 3618  0826  7898  6278 ,6,2016-04-22T16:54+00:00
R77282510,a187710225,george,christian,crockett,m,18,13/11/1998, Amberley  Park ,Dungog,2420.0,NSW, 02  5822  9297 ,tciedhqqjs@yahoo.com,secondary-school,factory-worker,11530.0, 9133  4123  6407  1557 ,3,2016-10-25T16:35+00:00
R59904420,d140495209,betty,g,breziner,f,35,2/4/1983, Gloucester  Street ,Temora,2666.0,NSW, 02  7230  7953 ,breziner33@yahoo.com,certificate-iv,other-worker,83835.0, 2258  1489  0233  6504 ,18,2018-06-07T24:15+00:00
R32690122,d126321920,jeffrey,james,jaqua,f,61,10/1/1959, 116  Terry  Street ,Blakehurst,2221.0,NSW,,jeffrey.jaqua@yahoo.com,diploma,other-technician,126468.0, 6897  3260  6548  9549 ,36,2014-10-20T07:42+00:00
R19843315,c194138531,mark,anthony,murphy,m,59,17/6/1960, 11  Waratah  Street ,O'Connor,2602.0,ACT, 02  1122  1268 ,murphy.mark@gmail.com,certificate-iii,construction-worker,, 7993  0254  1384  9652 ,40,2018-09-07T21:39+00:00
R27866117,e117621687,lisa,morath,mudge,f,54,13/3/1963, 3  Spur  Close , Clifton  Beach ,4879.0,QLD, 07  7077  6096 ,mudge.lisa@mail.com,certificate-i,health-support-worker,-9999.0, 7257  1556  6594  6271 ,38,2017-01-25T03:35+00:00
R91212512,h192122151,maria,barbara,smoak,f,8,10/10/2012, 1  hobart  place  amp  bldg , canberra  city ,2601.0,act, 02  1407  9259 ,smoak80@aol.com,primary-school,,0.0,,0,2020-01-24T23:16+00:00
R81147247,d147112748,robert,,allen,f,20,6/10/1996, 149  Alice  Street ,Newtown,2042.0,NSW, 02  2224  0900 ,cassida.robert@gmail.com,graduate-diploma,legal-professional,125463.0, 5256  5562  9219  8922 ,5,2016-04-20T07:29+00:00
